"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.949512022E1,-3.010360003E-1,1.013735771E0,3.904630542E-1,1.127272941E0
1.950308531E1,-4.748942852E-1,1.121212959E0,-2.915537357E-1,1.252056973E0
1.951095884E1,-6.184027195E-1,1.267832756E0,-1.116672277E0,1.799104999E0
1.951883238E1,-6.213390827E-1,1.340053558E0,-1.673899531E0,2.232430388E0
1.952670591E1,-5.669865608E-1,1.393095016E0,-1.736177206E0,2.297063076E0
1.953467100E1,-3.025950193E-1,1.450693130E0,-1.391709208E0,2.032960606E0
1.954257505E1,-3.328943253E-2,1.441411972E0,-8.418654799E-1,1.669585022E0
1.955047911E1,-6.037962437E-2,1.300791740E0,-2.930799127E-2,1.302522096E0
1.955841368E1,1.472330093E-2,1.201189041E0,6.506361961E-1,1.366162270E0
1.956628721E1,-2.865717411E-1,1.077866554E0,1.124557018E0,1.583839689E0
1.957425230E1,-6.240131855E-1,1.151014328E0,9.520781040E-1,1.618851184E0
1.958218687E1,-7.205468416E-1,1.219347000E0,4.030575752E-1,1.472565879E0
1.959002989E1,-8.220984936E-1,1.421678543E0,-2.729205787E-1,1.664782705E0
1.959796446E1,-7.858194113E-1,1.702996254E0,-5.072733164E-1,1.942944828E0
1.960586851E1,-7.658441067E-1,1.833479881E0,-6.101837158E-1,2.078578802E0
1.961383360E1,-9.674743414E-1,1.786870003E0,-4.257155657E-1,2.076088811E0
1.962173765E1,-1.383368254E0,1.709277153E0,1.866332591E-1,2.206845732E0
1.962964170E1,-1.783814192E0,1.542883873E0,7.499206066E-1,2.474846386E0
1.963754576E1,-2.041704178E0,1.301881790E0,9.979099631E-1,2.619022039E0
1.964544981E1,-2.145965576E0,9.740753174E-1,1.101819634E0,2.601537523E0
1.965338438E1,-2.157796383E0,5.712432861E-1,1.068385839E0,2.474641878E0
1.966128843E1,-2.218854904E0,1.775188446E-1,1.364205956E0,2.610725554E0
1.966919249E1,-2.255494118E0,-1.424922943E-1,1.794623137E0,2.885867282E0
1.967706602E1,-2.254214287E0,-3.791217804E-1,2.331189156E0,3.264913208E0
1.968493956E1,-2.016561031E0,-3.865451813E-1,2.693927050E0,3.387208071E0
1.969290464E1,-1.691321850E0,-3.782606125E-1,2.648269415E0,3.164961546E0
1.970080870E1,-1.318144441E0,-3.416633606E-1,2.317039251E0,2.687547118E0
1.970871275E1,-1.070250154E0,-2.908601761E-1,1.817042351E0,2.128773811E0
1.971661680E1,-1.000427127E0,-3.547935486E-1,1.241561890E0,1.633465281E0
1.972458189E1,-1.055620074E0,-4.527120590E-1,6.453741789E-1,1.317493750E0
1.973254698E1,-1.194937587E0,-5.527153015E-1,1.428154111E-1,1.324298411E0
1.974048155E1,-1.459249616E0,-6.761789322E-1,-2.833303213E-1,1.633065663E0
1.974835508E1,-1.636155963E0,-7.810411453E-1,-5.096011162E-1,1.883275047E0
1.975622862E1,-1.786019564E0,-9.237480164E-1,-4.584866464E-1,2.062373944E0
1.976413267E1,-1.809458494E0,-1.039606094E0,-1.521616578E-1,2.092384774E0
1.977212828E1,-1.707386136E0,-1.160069466E0,2.448647022E-1,2.078674411E0
1.978000181E1,-1.534698486E0,-1.208891869E0,5.897715092E-1,2.040722771E0
1.978790587E1,-1.320604801E0,-1.286508560E0,1.004851580E0,2.099720937E0
1.979580992E1,-1.138667583E0,-1.294769287E0,1.309654474E0,2.165221978E0
1.980374449E1,-1.142425537E0,-1.324501991E0,1.594718099E0,2.366974323E0
1.981161802E1,-1.150144458E0,-1.397403717E0,1.878016472E0,2.608163202E0
1.981958311E1,-1.247577190E0,-1.446496964E0,1.902153015E0,2.695735225E0
1.982745665E1,-1.427234054E0,-1.507894516E0,1.877923012E0,2.799524558E0
1.983536070E1,-1.462972879E0,-1.524223328E0,1.808727026E0,2.781193962E0
1.984329527E1,-1.372582078E0,-1.428615570E0,1.426466942E0,2.441256223E0
1.985126036E1,-1.198319316E0,-1.314868927E0,7.118122578E-1,1.916122691E0
1.985919493E1,-1.008339167E0,-1.243330956E0,4.699587822E-3,1.600825358E0
1.986709898E1,-8.101775646E-1,-1.152876854E0,-6.346022487E-1,1.545390805E0
1.987506407E1,-6.897400618E-1,-1.105352402E0,-9.014548063E-1,1.584350357E0
1.988293760E1,-8.528456688E-1,-1.112230301E0,-7.115430832E-1,1.571844629E0
1.989090269E1,-9.805113077E-1,-1.082751274E0,-3.457179368E-1,1.501090816E0
1.989883726E1,-1.058820486E0,-1.098673820E0,7.499676943E-2,1.527681086E0
1.990671080E1,-1.059220910E0,-1.160181046E0,4.089955688E-1,1.623344193E0
1.991458433E1,-1.007648230E0,-1.163681030E0,5.999056697E-1,1.652088166E0
1.992248838E1,-8.967063427E-1,-1.158091545E0,6.439610124E-1,1.599982524E0
1.993048399E1,-8.092349768E-1,-1.109992981E0,4.661973119E-1,1.450615593E0
1.993838804E1,-7.573149204E-1,-1.076998711E0,4.094539881E-1,1.378805526E0
1.994629210E1,-6.511102915E-1,-1.037265778E0,3.330538273E-1,1.269168924E0
1.995419615E1,-7.164777517E-1,-9.559593201E-1,3.490909338E-1,1.244613623E0
1.996210020E1,-7.250734568E-1,-8.778505325E-1,3.586407900E-1,1.193723708E0
1.997009581E1,-6.245952845E-1,-8.004493713E-1,3.373256326E-1,1.069872445E0
1.997803038E1,-5.039386749E-1,-6.257162094E-1,1.937828660E-1,8.264543314E-1
1.998593443E1,-3.691874743E-1,-4.571418762E-1,-1.087900400E-1,5.975896242E-1
1.999380797E1,-2.286021709E-1,-2.400636673E-1,-5.453062057E-1,6.381601484E-1
2.000171202E1,-1.905639172E-1,-8.749198914E-2,-7.707439661E-1,7.987588597E-1
2.000970762E1,-8.391475677E-2,1.464586258E-1,-8.273793459E-1,8.444219310E-1
2.001764219E1,-9.847521782E-2,3.366041183E-1,-7.382828593E-1,8.173501584E-1
2.002554625E1,-9.829092026E-2,4.577445984E-1,-5.085209012E-1,6.912197403E-1
2.003348082E1,-1.149296761E-2,5.624608994E-1,-3.885588646E-1,6.837194914E-1
2.004141539E1,-1.000452042E-2,6.375904083E-1,-2.384399176E-1,6.807901391E-1
2.004938047E1,1.912283897E-2,7.108793259E-1,3.486835957E-2,7.119908015E-1
2.005725401E1,4.100728035E-2,7.664527893E-1,2.230793238E-1,7.993096146E-1
2.006518858E1,1.497545242E-1,8.985681534E-1,4.266849160E-1,1.005937951E0
2.007309263E1,5.331420898E-2,1.076172829E0,6.930763721E-1,1.281149960E0
2.008099669E1,-9.895014763E-2,1.237337112E0,9.177169800E-1,1.543696446E0
2.008896177E1,-1.758933067E-1,1.321909904E0,9.261849523E-1,1.623638758E0
2.009689634E1,-2.927660942E-1,1.442344666E0,7.380504012E-1,1.646447240E0
2.010480040E1,-4.260482788E-1,1.476552010E0,4.837751985E-1,1.611136684E0
2.011273497E1,-7.467050552E-1,1.451843262E0,3.241732121E-1,1.664483574E0
2.012066954E1,-1.103669643E0,1.325509071E0,4.305833578E-1,1.777769110E0
2.012860411E1,-1.477550030E0,1.103046417E0,4.877540171E-1,1.907293756E0
2.013650816E1,-1.474679708E0,1.042237282E0,1.630222797E-1,1.813150589E0
2.014441221E1,-9.847548008E-1,1.071290016E0,-5.595762730E-1,1.559015690E0
2.015228575E1,1.289741993E-1,1.238238335E0,-1.439186335E0,1.902925596E0
2.016018980E1,1.410816669E0,1.713640213E0,-1.963910580E0,2.963766391E0
2.016818541E1,2.324748516E0,2.053184509E0,-1.959293127E0,3.668630787E0
2.017605894E1,2.664600372E0,2.215136528E0,-1.573597312E0,3.805671226E0
2.018399351E1,2.856688976E0,2.457833290E0,-8.523112535E-1,3.863683587E0
2.019195860E1,2.678888083E0,2.541758537E0,-1.437912136E-1,3.695626298E0
2.019986265E1,2.208675861E0,2.390673637E0,4.278755784E-1,3.282780378E0
2.020782774E1,1.365600109E0,2.022968292E0,9.739820957E-1,2.627908958E0
2.021579283E1,3.683656454E-1,1.476681709E0,1.439554214E0,2.094898197E0
2.022366636E1,-7.847870588E-1,8.400764465E-1,1.736887455E0,2.082881945E0
2.023157042E1,-1.613203526E0,3.780431747E-1,1.836590648E0,2.473541482E0
2.023944395E1,-2.331480026E0,2.042484283E-2,1.831370354E0,2.964815957E0
2.024740904E1,-2.151180744E0,-1.908798218E-1,1.714872956E0,2.757680721E0
2.025534361E1,-1.823015928E0,-5.238084793E-1,8.978577852E-1,2.098549737E0
2.026321714E1,-7.783257961E-1,-5.710229874E-1,1.539174914E-1,9.775218111E-1
2.027115172E1,2.861831188E-1,-6.321134567E-1,-3.350304365E-1,7.705281261E-1
2.027908628E1,1.217885017E0,-5.978631973E-1,-5.727449656E-1,1.472657840E0
2.028705137E1,2.092891455E0,-5.037965775E-1,-5.518482924E-1,2.222283099E0
2.029495543E1,2.850204706E0,-3.349504471E-1,-3.458744884E-1,2.890586070E0
2.030289000E1,3.300957918E0,-1.292362213E-1,-1.201224625E-1,3.305670066E0
2.031079405E1,3.460597515E0,-6.809425354E-2,-1.323938370E-3,3.461267650E0
2.031869810E1,3.253427982E0,-5.529117584E-2,1.899184734E-1,3.259435500E0
2.032666319E1,2.805552483E0,-1.037311554E-1,3.909773827E-1,2.834563141E0
2.033456724E1,2.231533289E0,-1.819810867E-1,4.779536426E-1,2.289388045E0
2.034247130E1,1.610130787E0,-2.689237595E-1,5.898658633E-1,1.735736984E0
2.035037535E1,1.079784632E0,-4.348611832E-1,8.588488698E-1,1.446603083E0
2.035834044E1,5.666167736E-1,-6.122436523E-1,1.091673613E0,1.373917077E0
2.036630552E1,8.283376694E-2,-7.511634827E-1,1.298716187E0,1.502588349E0
2.037420958E1,-2.351387739E-1,-9.342393875E-1,1.270620227E0,1.594543583E0
2.038214415E1,-4.205137491E-1,-1.045722008E0,1.169592977E0,1.624288786E0
2.039010923E1,-3.834735155E-1,-1.121733665E0,9.399053454E-1,1.512864968E0
2.039801329E1,-1.930272579E-1,-1.155417442E0,7.047428489E-1,1.367081370E0
2.040594786E1,1.474412680E-1,-1.168080330E0,5.194094181E-1,1.286832051E0
2.041382139E1,5.856205225E-1,-1.154858589E0,3.550038338E-1,1.342638253E0
2.042172544E1,1.079244375E0,-1.149120331E0,3.003481030E-1,1.604822401E0
2.042962950E1,1.341067314E0,-1.133695602E0,2.827978432E-1,1.778679814E0
2.043756407E1,1.525938869E0,-1.077194214E0,3.103337884E-1,1.893447614E0
2.044549864E1,1.721966147E0,-1.039171219E0,3.173238039E-1,2.036108698E0
2.045340269E1,1.825786591E0,-1.050836563E0,3.355413079E-1,2.133153095E0
2.046130674E1,1.771411419E0,-1.068932533E0,4.300088286E-1,2.113154696E0
2.046921080E1,1.467581630E0,-1.042832375E0,5.250833035E-1,1.875368678E0
2.047708433E1,1.075006723E0,-9.752693176E-1,5.535489917E-1,1.553449769E0
2.048504942E1,8.779968619E-1,-8.950691223E-1,4.062160850E-1,1.317967652E0
2.049298399E1,6.612764597E-1,-7.570800781E-1,9.386047721E-2,1.009587336E0
2.050091856E1,5.173293352E-1,-6.045198441E-1,-1.575745344E-1,8.111125796E-1
2.050885313E1,4.788357019E-1,-4.566459656E-1,-3.838017583E-1,7.649267658E-1
2.051672667E1,5.595978498E-1,-2.656736374E-1,-4.657245278E-1,7.750042393E-1
2.052466124E1,7.137397528E-1,-1.106834412E-1,-4.918406904E-1,8.738320912E-1
2.053256529E1,9.129857421E-1,1.796913147E-2,-5.047571659E-1,1.043381834E0
2.054049986E1,1.026110888E0,1.035890579E-1,-4.672244191E-1,1.132224759E0
2.054837339E1,7.910823226E-1,1.570386887E-1,-4.001710117E-1,9.003383972E-1
2.055630797E1,5.535875559E-1,2.535600662E-1,-3.699094355E-1,7.124499138E-1
2.056418150E1,2.634907961E-1,2.858753204E-1,-3.200339079E-1,5.035611191E-1
2.057208555E1,-3.271949291E-2,3.432292938E-1,-3.045446873E-1,4.600264991E-1
2.057998960E1,-4.871952534E-2,4.762029648E-1,-3.325842023E-1,5.828851580E-1
2.058792418E1,-8.205723763E-2,5.972108841E-1,-1.555029899E-1,6.225555479E-1
2.059582823E1,-7.505118847E-2,6.751565933E-1,9.829787910E-2,6.863902530E-1
2.060376280E1,-1.181145906E-1,7.005453110E-1,5.113096237E-1,8.753012742E-1
2.061166685E1,-1.716732979E-1,7.710094452E-1,7.795464396E-1,1.109783734E0
2.061950987E1,-1.187514067E-1,8.130884171E-1,7.826234102E-1,1.134774900E0
2.062741392E1,-5.769407749E-2,8.345546722E-1,6.094081998E-1,1.034982348E0
2.063531797E1,-3.417170048E-2,9.118576050E-1,3.877162933E-1,9.914514214E-1
2.064334410E1,-2.467262745E-2,1.004119873E0,1.499599665E-1,1.015555734E0
2.065124815E1,-4.839229584E-2,1.075404167E0,-7.370441407E-2,1.079012640E0
2.065915220E1,-1.017634869E-1,1.104055405E0,-2.892354727E-1,1.145840871E0
2.066705626E1,-2.820670605E-2,1.123133659E0,-4.074696302E-1,1.195096789E0
2.067499083E1,-2.467799187E-2,1.099045753E0,-4.391396046E-1,1.183788057E0
2.068295591E1,2.360212803E-2,1.048571587E0,-2.618699074E-1,1.081034357E0
2.069082945E1,-9.265303612E-3,9.503822327E-1,1.757543385E-1,9.665411639E-1
2.069870298E1,-1.461991072E-1,8.405237198E-1,6.309990287E-1,1.061138104E0
2.070663755E1,-2.164040804E-1,7.577018738E-1,8.458935618E-1,1.156061752E0
2.071454161E1,-1.848214865E-1,7.297496796E-1,6.495870352E-1,9.943122714E-1
2.072238462E1,-3.238046169E-2,7.159109116E-1,-1.218675524E-1,7.269309650E-1
2.073031920E1,2.257122993E-1,7.998790741E-1,-8.717849255E-1,1.204475625E0
2.073819273E1,5.221658945E-1,8.983201981E-1,-1.378171921E0,1.725976316E0
2.074606626E1,7.590551376E-1,9.227590561E-1,-1.294713378E0,1.761797863E0
2.075397032E1,8.052292466E-1,8.633441925E-1,-8.711734414E-1,1.467208404E0
2.076193541E1,6.883727908E-1,8.021097183E-1,-2.024447620E-1,1.076206756E0
2.076986998E1,4.265531301E-1,7.229824066E-1,3.857949674E-1,9.238446244E-1
2.077777403E1,6.359946728E-2,6.256122589E-1,9.029966593E-1,1.100381096E0
2.078573912E1,-2.728002071E-1,5.240564346E-1,1.241368771E0,1.374791448E0
2.079361265E1,-6.147967577E-1,4.564371109E-1,1.647947550E0,1.817151897E0
2.080154722E1,-1.052285075E0,3.989887238E-1,2.082772017E0,2.367368825E0
2.080945128E1,-1.583629966E0,2.869338989E-1,2.524439096E0,2.993828265E0
2.081738584E1,-2.056697845E0,1.870517731E-1,2.933506250E0,3.587541402E0
2.082525938E1,-2.673374176E0,6.252861023E-2,2.915995598E0,3.956497143E0
2.083316343E1,-3.003643513E0,-1.226730347E-1,2.488398075E0,3.902441288E0
2.084109800E1,-3.176458836E0,-2.396192551E-1,2.060395241E0,3.793749685E0
2.084906309E1,-3.187559128E0,-3.362131119E-1,1.523693681E0,3.548973779E0
2.085696714E1,-3.156212568E0,-4.050970078E-1,1.076859951E0,3.359376239E0
2.086493223E1,-2.998204470E0,-4.489431381E-1,7.691922188E-1,3.127688708E0
2.087283628E1,-2.821624279E0,-4.362211227E-1,5.863848329E-1,2.914738344E0
2.088074034E1,-2.419800758E0,-4.697122574E-1,3.344868124E-1,2.487558390E0
2.088864439E1,-1.802996278E0,-5.399293900E-1,2.241113782E-2,1.882238450E0
2.089654844E1,-1.401083589E0,-5.815496445E-1,-1.472907662E-1,1.524116065E0
2.090448301E1,-9.756591320E-1,-6.301746368E-1,-2.537012398E-1,1.188862958E0
2.091241758E1,-7.500035763E-1,-7.787504196E-1,-1.801818013E-1,1.096094459E0
2.092038267E1,-6.200479269E-1,-9.193859100E-1,8.460485935E-2,1.112154605E0
2.092831724E1,-6.290971041E-1,-1.109590530E0,4.477999210E-1,1.351842846E0
2.093622130E1,-7.695742846E-1,-1.345162392E0,9.912555814E-1,1.839645093E0
2.094409483E1,-7.926522493E-1,-1.475419044E0,1.374178648E0,2.166454685E0
2.095196837E1,-8.033095598E-1,-1.543674469E0,1.499661684E0,2.297220556E0
2.095993345E1,-8.592293262E-1,-1.605060101E0,1.448673248E0,2.326617103E0
2.096783751E1,-8.648284674E-1,-1.597407341E0,1.187819242E0,2.170380852E0
2.097574156E1,-8.342182636E-1,-1.499165535E0,9.017642140E-1,1.938194033E0
2.098361509E1,-7.656214237E-1,-1.420362473E0,7.071592808E-1,1.761726416E0
2.099151915E1,-6.997423172E-1,-1.332182884E0,4.496470094E-1,1.570519971E0
2.099948423E1,-6.512653828E-1,-1.189147949E0,1.213794947E-1,1.361231951E0
2.100744932E1,-5.606797934E-1,-1.094206810E0,-1.875087619E-1,1.243708129E0
2.101529234E1,-4.353950024E-1,-1.023402214E0,-4.825187325E-1,1.212330494E0
2.102322691E1,-4.309872389E-1,-1.048368454E0,-5.456026793E-1,1.257978020E0
2.103113096E1,-5.991939306E-1,-1.058756828E0,-2.861123681E-1,1.249743844E0
2.103912657E1,-7.217504978E-1,-9.993581772E-1,-4.255771637E-4,1.232737088E0
2.104703062E1,-7.814519405E-1,-9.962949753E-1,3.190046549E-1,1.305769805E0
2.105493467E1,-7.263436317E-1,-9.142904282E-1,6.165589094E-1,1.320472244E0
2.106280821E1,-7.235734463E-1,-8.360004425E-1,8.529553413E-1,1.396419739E0
2.107077330E1,-6.694533825E-1,-8.059349060E-1,1.102594137E0,1.520990709E0
2.107873838E1,-6.464800835E-1,-7.752504349E-1,1.447743177E0,1.764910775E0
2.108667296E1,-6.114270687E-1,-6.731166840E-1,1.648826241E0,1.882964977E0
2.109454649E1,-6.759724617E-1,-5.950574875E-1,1.517938972E0,1.764984675E0
2.110242002E1,-6.805591583E-1,-4.781770706E-1,1.106885076E0,1.384560815E0
2.111029356E1,-7.534813881E-1,-3.855800629E-1,5.564975739E-1,1.012963838E0
2.111828917E1,-7.336053848E-1,-2.745761871E-1,1.766359806E-2,7.835055494E-1
2.112616270E1,-6.436910629E-1,-1.533803940E-1,-6.048123837E-1,8.964718340E-1
2.113406675E1,-5.413951874E-1,-9.233474731E-2,-1.103909969E0,1.232984864E0
2.114197081E1,-4.620118141E-1,2.633380890E-2,-1.278225422E0,1.359414806E0
2.114987486E1,-4.167246819E-1,1.103286743E-1,-1.230176568E0,1.303520719E0
2.115777891E1,-3.126661777E-1,2.255821228E-1,-1.105998397E0,1.171272764E0
2.116568297E1,-1.808090210E-1,3.959560394E-1,-1.041339874E0,1.128654872E0
2.117361754E1,-2.146935463E-2,5.184040070E-1,-9.068488479E-1,1.044786332E0
2.118149107E1,1.853418350E-1,7.175455093E-1,-6.538947225E-1,9.883326676E-1
2.118939512E1,3.584890366E-1,9.216279984E-1,-3.663292527E-1,1.054566109E0
2.119736021E1,3.944134712E-1,1.116599083E0,-7.643795013E-2,1.186675296E0
2.120526426E1,2.838099003E-1,1.189869881E0,2.335678339E-1,1.245348275E0
2.121316832E1,5.397081375E-3,1.292254448E0,5.428601503E-1,1.401658956E0
2.122110289E1,-1.072061062E-1,1.412926674E0,6.693010330E-1,1.567105232E0
2.122897642E1,-1.890454292E-1,1.495996475E0,7.013350725E-1,1.663013684E0
2.123691099E1,-4.728953838E-1,1.572171211E0,7.848696709E-1,1.819717770E0
2.124481505E1,-7.839970589E-1,1.626870155E0,9.266951084E-1,2.029808295E0
2.125274962E1,-1.050346851E0,1.595145226E0,9.785025120E-1,2.145969237E0
2.126068419E1,-1.397869587E0,1.481397629E0,9.955722094E-1,2.267099985E0
2.126858824E1,-1.641161680E0,1.402724266E0,9.049567580E-1,2.340938650E0
2.127652281E1,-1.611913919E0,1.222256660E0,6.729184985E-1,2.131899888E0
2.128439634E1,-1.358520746E0,1.054311752E0,4.347124100E-1,1.773732440E0
2.129230040E1,-4.864985943E-1,1.100534439E0,-1.402940154E-1,1.211420383E0
2.130023497E1,5.575968027E-1,1.224800110E0,-8.870826960E-1,1.611820465E0
2.130816954E1,1.754830360E0,1.509380341E0,-1.324084759E0,2.666619406E0
2.131610411E1,2.597129583E0,1.852400780E0,-1.308027387E0,3.447811823E0
2.132400816E1,3.084323645E0,2.022670746E0,-8.746662736E-1,3.790684685E0
2.133194273E1,3.202818632E0,2.265471458E0,-2.782347798E-1,3.932915294E0
2.133981626E1,3.075081110E0,2.292572975E0,8.589488268E-2,3.836586062E0
2.134772032E1,2.219723463E0,2.005586624E0,5.622439981E-1,3.043956023E0
2.135571592E1,1.085865974E0,1.586605072E0,1.055560589E0,2.193314552E0
2.136361998E1,4.257583618E-2,9.791936874E-1,1.262055159E0,1.597941239E0
2.137152403E1,-7.276077271E-1,4.146394730E-1,1.167358637E0,1.436685451E0
2.137942808E1,-1.518452406E0,-1.268415451E-1,1.008923292E0,1.827488084E0
2.138730162E1,-1.756167412E0,-4.974613190E-1,8.348702788E-1,2.007137296E0
2.139529722E1,-1.478088617E0,-6.626319885E-1,4.403566122E-1,1.678612838E0
2.140323179E1,-6.234683990E-1,-6.718807220E-1,-1.742401421E-1,9.330038459E-1
2.141110533E1,3.449523449E-1,-6.373567581E-1,-8.141881227E-1,1.090008283E0
2.141897886E1,1.358180046E0,-5.826139450E-1,-1.097968340E0,1.841093838E0
2.142685240E1,2.248554707E0,-4.180154800E-1,-1.167446852E0,2.567813732E0
2.143484800E1,2.985635757E0,-2.865295410E-1,-1.203629971E0,3.231848567E0
2.144272154E1,3.518782139E0,-1.440858841E-1,-1.191468477E0,3.717820008E0
2.145062559E1,3.767293453E0,2.363872528E-2,-1.089946270E0,3.921867109E0
2.145849913E1,3.798491001E0,1.160650253E-1,-9.832096696E-1,3.925392494E0
2.146643370E1,3.458750725E0,1.095714569E-1,-6.190817356E-1,3.515426671E0
2.147442930E1,2.932949066E0,6.598377228E-2,-5.563247204E-2,2.934218645E0
2.148233336E1,2.399879932E0,4.726409912E-3,4.184071422E-1,2.436085090E0
2.149023741E1,1.890377998E0,-9.870147705E-2,7.376642823E-1,2.031605166E0
2.149811094E1,1.492747903E0,-2.419633865E-1,9.953262210E-1,1.810391358E0
2.150604551E1,1.240087152E0,-3.892097473E-1,1.217405319E0,1.780835782E0
2.151398008E1,9.140303135E-1,-5.428819656E-1,1.455626011E0,1.802503627E0
2.152188414E1,5.904866457E-1,-7.103109360E-1,1.575957537E0,1.826706945E0
2.152981871E1,2.273609638E-1,-7.864866257E-1,1.641090870E0,1.833966593E0
2.153775328E1,6.258678436E-2,-7.885169983E-1,1.481354237E0,1.679311328E0
2.154565733E1,1.076626778E-2,-7.455358505E-1,1.200250864E0,1.412990359E0
2.155359190E1,1.776611805E-1,-6.388397217E-1,7.402151823E-1,9.937797549E-1
2.156149595E1,3.819760084E-1,-5.544452667E-1,3.042162061E-1,7.388252329E-1
2.156940001E1,7.391760349E-1,-4.586744308E-1,-1.681862473E-1,8.860305062E-1
2.157736509E1,1.078918099E0,-4.352817535E-1,-3.246504962E-1,1.207862747E0
2.158526915E1,1.341371179E0,-4.238653183E-1,-3.134872615E-1,1.441253867E0
2.159317320E1,1.406126022E0,-5.174303055E-1,-1.247755289E-1,1.503493746E0
2.160107725E1,1.431835890E0,-6.321735382E-1,1.215314865E-1,1.569894041E0
2.160898130E1,1.375801563E0,-7.393722534E-1,2.809428573E-1,1.586956256E0
2.161688536E1,1.277248383E0,-8.030967712E-1,2.248112559E-1,1.525407472E0
2.162475889E1,1.231087208E0,-8.569927216E-1,-3.591656685E-2,1.500434016E0
2.163278502E1,1.033200383E0,-8.489761353E-1,-4.475292563E-1,1.410158128E0
2.164071959E1,8.975361586E-1,-7.820281982E-1,-7.480471730E-1,1.405956554E0
2.164862364E1,8.478813171E-1,-7.132749557E-1,-9.450345039E-1,1.456280915E0
2.165655821E1,9.026391506E-1,-6.180658340E-1,-1.077744365E0,1.535674356E0
2.166449278E1,1.014168024E0,-5.547056198E-1,-1.120695591E0,1.610029103E0
2.167245787E1,1.124346614E0,-4.973649979E-1,-1.001985788E0,1.586033660E0
2.168042296E1,1.233017445E0,-3.797693253E-1,-8.558487892E-1,1.548235741E0
2.168829649E1,1.257478118E0,-3.450202942E-1,-6.930038929E-1,1.476666725E0
2.169626158E1,1.113291025E0,-3.042287827E-1,-3.942834139E-1,1.219602997E0
2.170416563E1,1.003810167E0,-2.086830139E-1,-1.505658329E-1,1.036269040E0
2.171203917E1,8.544552326E-1,-7.492923737E-2,5.184113979E-3,8.577499695E-1
2.171997374E1,6.720561385E-1,5.212306976E-2,1.093722284E-1,6.828898535E-1
2.172787779E1,4.146412015E-1,1.610698700E-1,1.223147213E-1,4.613368835E-1
2.173578184E1,2.317779064E-1,2.724075317E-1,1.154670417E-1,3.758450465E-1
2.174368589E1,1.538048983E-1,3.836364746E-1,5.046233535E-2,4.163884468E-1
2.175165098E1,6.823527813E-2,4.444618225E-1,-5.998305976E-2,4.536522151E-1
2.175955504E1,4.702889919E-2,5.315656662E-1,-5.467619002E-2,5.364357003E-1
2.176745909E1,-9.092819691E-2,5.828819275E-1,1.553612351E-1,6.100462210E-1
2.177536314E1,-2.434264421E-1,6.612682343E-1,3.131798506E-1,7.711120082E-1
2.178329771E1,-3.782008886E-1,7.665071487E-1,2.936292887E-1,9.037628452E-1
2.179132383E1,-5.236647129E-1,8.384037018E-1,1.246212423E-1,9.963312465E-1
2.179928892E1,-6.215929985E-1,9.964485168E-1,-1.225385964E-1,1.180806170E0
2.180713194E1,-4.348788261E-1,1.103867531E0,-4.687450528E-1,1.275682188E0
